Glottocode,LanguageName,Phoneme,affiliation
komi1268,KOMI,r̪|r,Uralic
komi1268,KOMI,s̪|s,Uralic
komi1268,KOMI,ʃ,Uralic
komi1268,KOMI,t̪|t,Uralic
komi1268,KOMI,t̠ʃ,Uralic
komi1268,KOMI,u,Uralic
komi1268,KOMI,ɯ,Uralic
komi1268,KOMI,v,Uralic
komi1268,KOMI,z̪|z,Uralic
komi1268,KOMI,ʒ,Uralic
kory1246,KORYAK,a̟,Chukotko-Kamchatkan
kory1246,KORYAK,e̞,Chukotko-Kamchatkan
kory1246,KORYAK,ɣ,Chukotko-Kamchatkan
kory1246,KORYAK,i,Chukotko-Kamchatkan
kory1246,KORYAK,ʝ,Chukotko-Kamchatkan
kory1246,KORYAK,k,Chukotko-Kamchatkan
kory1246,KORYAK,l̪|l,Chukotko-Kamchatkan
kory1246,KORYAK,ʎ,Chukotko-Kamchatkan
kory1246,KORYAK,m,Chukotko-Kamchatkan
kory1246,KORYAK,n̪|n,Chukotko-Kamchatkan
kory1246,KORYAK,ŋ,Chukotko-Kamchatkan
kory1246,KORYAK,o̞,Chukotko-Kamchatkan
kory1246,KORYAK,p,Chukotko-Kamchatkan
kory1246,KORYAK,q,Chukotko-Kamchatkan
kory1246,KORYAK,r̪|r,Chukotko-Kamchatkan
kory1246,KORYAK,t̪|t,Chukotko-Kamchatkan
kory1246,KORYAK,t̠ʃ,Chukotko-Kamchatkan
kory1246,KORYAK,u,Chukotko-Kamchatkan
kory1246,KORYAK,v,Chukotko-Kamchatkan
kory1246,KORYAK,ʔ,Chukotko-Kamchatkan
kory1246,KORYAK,β̞,Chukotko-Kamchatkan
kups1238,SEBEI,a,Nilo-Saharan
kups1238,SEBEI,ɐ̆,Nilo-Saharan
kups1238,SEBEI,ɐ̹̆,Nilo-Saharan
kups1238,SEBEI,c,Nilo-Saharan
kups1238,SEBEI,e,Nilo-Saharan
kups1238,SEBEI,ə̆,Nilo-Saharan
kups1238,SEBEI,i,Nilo-Saharan
kups1238,SEBEI,ɨ̆,Nilo-Saharan
kups1238,SEBEI,j,Nilo-Saharan
kups1238,SEBEI,k,Nilo-Saharan
kups1238,SEBEI,l̪|l,Nilo-Saharan
kups1238,SEBEI,m,Nilo-Saharan
kups1238,SEBEI,n̪|n,Nilo-Saharan
kups1238,SEBEI,ɲ,Nilo-Saharan
kups1238,SEBEI,ŋ,Nilo-Saharan
kups1238,SEBEI,o,Nilo-Saharan
kups1238,SEBEI,ɔ,Nilo-Saharan
kups1238,SEBEI,ɵ̞̆,Nilo-Saharan
kups1238,SEBEI,p,Nilo-Saharan
kups1238,SEBEI,r̪|r,Nilo-Saharan
kups1238,SEBEI,ɾ̪|ɾ,Nilo-Saharan
kups1238,SEBEI,s̪|s,Nilo-Saharan
kups1238,SEBEI,t̪|t,Nilo-Saharan
kups1238,SEBEI,u,Nilo-Saharan
kups1238,SEBEI,ʉ̆,Nilo-Saharan
kups1238,SEBEI,w,Nilo-Saharan
kuru1302,KURUKH,a,Dravidian
kuru1302,KURUKH,ã,Dravidian
kuru1302,KURUKH,b,Dravidian
kuru1302,KURUKH,c,Dravidian
kuru1302,KURUKH,d̪|d,Dravidian
kuru1302,KURUKH,ɖ,Dravidian
kuru1302,KURUKH,e̞,Dravidian
kuru1302,KURUKH,ẽ̞,Dravidian
kuru1302,KURUKH,ə,Dravidian
kuru1302,KURUKH,ɡ,Dravidian
kuru1302,KURUKH,h,Dravidian
kuru1302,KURUKH,i,Dravidian
kuru1302,KURUKH,ĩ,Dravidian
kuru1302,KURUKH,j,Dravidian
kuru1302,KURUKH,ɟ,Dravidian
kuru1302,KURUKH,k,Dravidian
kuru1302,KURUKH,l̪|l,Dravidian
kuru1302,KURUKH,m,Dravidian
kuru1302,KURUKH,n̪|n,Dravidian
kuru1302,KURUKH,o̞,Dravidian
kuru1302,KURUKH,õ̞,Dravidian
kuru1302,KURUKH,p,Dravidian
kuru1302,KURUKH,r̠,Dravidian
kuru1302,KURUKH,r̪|r,Dravidian
kuru1302,KURUKH,s̪|s,Dravidian
kuru1302,KURUKH,t̪|t,Dravidian
kuru1302,KURUKH,ʈ,Dravidian
kuru1302,KURUKH,u,Dravidian
kuru1302,KURUKH,ũ,Dravidian
kuru1302,KURUKH,w,Dravidian
kuru1302,KURUKH,ʔ,Dravidian
kuru1302,KURUKH,χ,Dravidian
sgaw1245,KAREN,a,Sino-Tibetan
sgaw1245,KAREN,ɓ,Sino-Tibetan
sgaw1245,KAREN,c,Sino-Tibetan
sgaw1245,KAREN,cʰ,Sino-Tibetan
sgaw1245,KAREN,ɗ̪|ɗ,Sino-Tibetan
sgaw1245,KAREN,e,Sino-Tibetan
sgaw1245,KAREN,e̠,Sino-Tibetan
sgaw1245,KAREN,ɛ,Sino-Tibetan
sgaw1245,KAREN,ɣ,Sino-Tibetan
sgaw1245,KAREN,ɦ,Sino-Tibetan
sgaw1245,KAREN,i,Sino-Tibetan
sgaw1245,KAREN,ɨ̞,Sino-Tibetan
sgaw1245,KAREN,j,Sino-Tibetan
sgaw1245,KAREN,k,Sino-Tibetan
sgaw1245,KAREN,kʰ,Sino-Tibetan
sgaw1245,KAREN,l,Sino-Tibetan
sgaw1245,KAREN,m,Sino-Tibetan
sgaw1245,KAREN,n̪|n,Sino-Tibetan
sgaw1245,KAREN,ɲ,Sino-Tibetan
sgaw1245,KAREN,ŋ,Sino-Tibetan
sgaw1245,KAREN,o,Sino-Tibetan
sgaw1245,KAREN,ɔ,Sino-Tibetan
sgaw1245,KAREN,p,Sino-Tibetan
sgaw1245,KAREN,pʰ,Sino-Tibetan
sgaw1245,KAREN,s̪|s,Sino-Tibetan
sgaw1245,KAREN,s̪ʰ|sʰ,Sino-Tibetan
sgaw1245,KAREN,ʃ,Sino-Tibetan
sgaw1245,KAREN,t̪|t,Sino-Tibetan
sgaw1245,KAREN,t̪ʰ|tʰ,Sino-Tibetan
sgaw1245,KAREN,u,Sino-Tibetan
sgaw1245,KAREN,w,Sino-Tibetan
sgaw1245,KAREN,x,Sino-Tibetan
sgaw1245,KAREN,z͇,Sino-Tibetan
sgaw1245,KAREN,z̪|z,Sino-Tibetan
sgaw1245,KAREN,ʔ,Sino-Tibetan
sgaw1245,KAREN,θ,Sino-Tibetan
kalk1246,KALKATUNGU,a,Australian
kalk1246,KALKATUNGU,c,Australian
kalk1246,KALKATUNGU,i,Australian
kalk1246,KALKATUNGU,j,Australian
kalk1246,KALKATUNGU,k,Australian
kalk1246,KALKATUNGU,l,Australian
kalk1246,KALKATUNGU,l̪,Australian
kalk1246,KALKATUNGU,ɭ,Australian
kalk1246,KALKATUNGU,ʎ,Australian
kalk1246,KALKATUNGU,m,Australian
kalk1246,KALKATUNGU,n,Australian
kalk1246,KALKATUNGU,n̪,Australian
kalk1246,KALKATUNGU,ɲ,Australian
kalk1246,KALKATUNGU,ɳ,Australian
kalk1246,KALKATUNGU,ŋ,Australian
kalk1246,KALKATUNGU,p,Australian
kalk1246,KALKATUNGU,ɻ,Australian
kalk1246,KALKATUNGU,ɾ,Australian
kalk1246,KALKATUNGU,t,Australian
kalk1246,KALKATUNGU,t̪,Australian
kalk1246,KALKATUNGU,ʈ,Australian
kalk1246,KALKATUNGU,u,Australian
kalk1246,KALKATUNGU,w,Australian
juho1239,!XU,a,Khoisan
juho1239,!XU,ã,Khoisan
juho1239,!XU,aː,Khoisan
juho1239,!XU,ãː,Khoisan
juho1239,!XU,ae̞,Khoisan
juho1239,!XU,ae̞ˤ,Khoisan
juho1239,!XU,ãẽ̞ˤ,Khoisan
juho1239,!XU,ao̞,Khoisan
juho1239,!XU,ao̞ˤ,Khoisan
juho1239,!XU,ãõ̞ˤ,Khoisan
juho1239,!XU,aˤ,Khoisan
juho1239,!XU,ãˤ,Khoisan
juho1239,!XU,aˤː,Khoisan
juho1239,!XU,ãˤː,Khoisan
juho1239,!XU,b,Khoisan
juho1239,!XU,bʼ,Khoisan
juho1239,!XU,d,Khoisan
juho1239,!XU,dˠ,Khoisan
juho1239,!XU,dz̤,Khoisan
juho1239,!XU,dzˠ,Khoisan
juho1239,!XU,dzʼ,Khoisan
juho1239,!XU,d̠ʒ̤,Khoisan
juho1239,!XU,d̠ʒˠ,Khoisan
juho1239,!XU,d̠ʒʼ,Khoisan
juho1239,!XU,dʼ,Khoisan
juho1239,!XU,e̞,Khoisan
juho1239,!XU,e̞ː,Khoisan
juho1239,!XU,e̞i,Khoisan
juho1239,!XU,ẽ̞ĩ,Khoisan
juho1239,!XU,e̞u,Khoisan
juho1239,!XU,ẽ̞ũ,Khoisan
juho1239,!XU,ɡ,Khoisan
juho1239,!XU,ɡ̤,Khoisan
juho1239,!XU,ɡʼ,Khoisan
juho1239,!XU,ɡǀ͓,Khoisan
juho1239,!XU,ɡ̤ǀ͓,Khoisan
juho1239,!XU,ɡǀ͓x,Khoisan
juho1239,!XU,ɡ̰ǀ͓x,Khoisan
juho1239,!XU,ɡǂ,Khoisan
juho1239,!XU,ɡ̤ǂ,Khoisan
juho1239,!XU,ɡǂ͓ˡ,Khoisan
juho1239,!XU,ɡ̤ǂ͓ˡ,Khoisan
juho1239,!XU,ɡǂ͓ˡx,Khoisan
juho1239,!XU,ɡ̰ǂ͓ˡx,Khoisan
juho1239,!XU,ɡǂx,Khoisan
juho1239,!XU,ɡ̰ǂx,Khoisan
juho1239,!XU,ɡǃ,Khoisan
juho1239,!XU,ɡ̤ǃ,Khoisan
juho1239,!XU,ɡǃx,Khoisan
juho1239,!XU,ɡ̰ǃx,Khoisan
juho1239,!XU,ɦ,Khoisan
juho1239,!XU,i,Khoisan
juho1239,!XU,ĩ,Khoisan
juho1239,!XU,iː,Khoisan
juho1239,!XU,ia,Khoisan
juho1239,!XU,j,Khoisan
juho1239,!XU,k,Khoisan
juho1239,!XU,kʰ,Khoisan
juho1239,!XU,kʼ,Khoisan
juho1239,!XU,kǀ͓,Khoisan
juho1239,!XU,kǀ͓ʰ,Khoisan
juho1239,!XU,kǀ͓x,Khoisan
juho1239,!XU,kǂ,Khoisan
juho1239,!XU,kǂʰ,Khoisan
juho1239,!XU,kǂ͓ˡ,Khoisan
juho1239,!XU,kǂ͓ˡʰ,Khoisan
juho1239,!XU,kǂ͓ˡx,Khoisan
juho1239,!XU,kǂx,Khoisan
juho1239,!XU,kǃ,Khoisan
juho1239,!XU,kǃʰ,Khoisan
juho1239,!XU,kǃx,Khoisan
juho1239,!XU,m,Khoisan
juho1239,!XU,m̤,Khoisan
juho1239,!XU,m̰,Khoisan
juho1239,!XU,mː,Khoisan
juho1239,!XU,n,Khoisan
juho1239,!XU,ŋ,Khoisan
juho1239,!XU,ŋˤ,Khoisan
juho1239,!XU,ŋǀ͓,Khoisan
juho1239,!XU,ŋ̤ǀ͓,Khoisan
juho1239,!XU,ŋ̥ǀ͓ʰ,Khoisan
juho1239,!XU,ŋ̥ǀ͓xˀ,Khoisan
juho1239,!XU,ŋ̥ǀ͓ˀ,Khoisan
juho1239,!XU,ŋǂ,Khoisan
juho1239,!XU,ŋ̤ǂ,Khoisan
juho1239,!XU,ŋ̥ǂʰ,Khoisan
juho1239,!XU,ŋǂ͓ˡ,Khoisan
juho1239,!XU,ŋ̤ǂ͓ˡ,Khoisan
juho1239,!XU,ŋ̥ǂ͓ˡʰ,Khoisan
juho1239,!XU,ŋ̥ǂ͓ˡxˀ,Khoisan
juho1239,!XU,ŋ̥ǂ͓ˡˀ,Khoisan
juho1239,!XU,ŋ̥ǂxˀ,Khoisan
juho1239,!XU,ŋ̥ǂˀ,Khoisan
juho1239,!XU,ŋǃ,Khoisan
juho1239,!XU,ŋ̤ǃ,Khoisan
juho1239,!XU,ŋ̥ǃ,Khoisan
juho1239,!XU,ŋ̥ǃˠˀ,Khoisan
juho1239,!XU,ŋ̥ǃˀ,Khoisan
juho1239,!XU,o̞,Khoisan
juho1239,!XU,õ̞,Khoisan
juho1239,!XU,o̞ː,Khoisan
juho1239,!XU,o̞a,Khoisan
juho1239,!XU,õ̞ã,Khoisan
juho1239,!XU,o̞aˤ,Khoisan
juho1239,!XU,õ̞ãˤ,Khoisan
juho1239,!XU,o̞e̞,Khoisan
juho1239,!XU,o̞i,Khoisan
juho1239,!XU,õ̞ĩ,Khoisan
juho1239,!XU,o̞iˤ,Khoisan
juho1239,!XU,õ̞ĩˤ,Khoisan
juho1239,!XU,o̞ˤ,Khoisan
juho1239,!XU,õ̞ˤ,Khoisan
juho1239,!XU,o̞ˤː,Khoisan
juho1239,!XU,ɔ̃ˤː,Khoisan
juho1239,!XU,p,Khoisan
juho1239,!XU,pʰ,Khoisan
juho1239,!XU,ɾ,Khoisan
juho1239,!XU,s,Khoisan
juho1239,!XU,ʃ,Khoisan
juho1239,!XU,t,Khoisan
juho1239,!XU,tˠ,Khoisan
juho1239,!XU,tʰ,Khoisan
juho1239,!XU,ts,Khoisan
juho1239,!XU,tsˠ,Khoisan
juho1239,!XU,tsʰ,Khoisan
juho1239,!XU,tsʼ,Khoisan
juho1239,!XU,t̠ʃ,Khoisan
juho1239,!XU,t̠ʃˠ,Khoisan
juho1239,!XU,t̠ʃʰ,Khoisan
juho1239,!XU,t̠ʃʼ,Khoisan
juho1239,!XU,tʼ,Khoisan
juho1239,!XU,u,Khoisan
juho1239,!XU,ũ,Khoisan
juho1239,!XU,uː,Khoisan
juho1239,!XU,ũː,Khoisan
juho1239,!XU,ui,Khoisan
juho1239,!XU,ũĩ,Khoisan
juho1239,!XU,w,Khoisan
juho1239,!XU,x,Khoisan
juho1239,!XU,z,Khoisan
juho1239,!XU,ʒ,Khoisan
kuna1268,KUNAMA,a,Nilo-Saharan
kuna1268,KUNAMA,b,Nilo-Saharan
kuna1268,KUNAMA,d̪,Nilo-Saharan
kuna1268,KUNAMA,d̠ʒ,Nilo-Saharan
kuna1268,KUNAMA,e̞,Nilo-Saharan
kuna1268,KUNAMA,f,Nilo-Saharan
kuna1268,KUNAMA,ɡ,Nilo-Saharan
kuna1268,KUNAMA,h,Nilo-Saharan
kuna1268,KUNAMA,i,Nilo-Saharan
kuna1268,KUNAMA,ɪ,Nilo-Saharan
kuna1268,KUNAMA,j,Nilo-Saharan
kuna1268,KUNAMA,k,Nilo-Saharan
kuna1268,KUNAMA,l,Nilo-Saharan
kuna1268,KUNAMA,m,Nilo-Saharan
kuna1268,KUNAMA,n,Nilo-Saharan
kuna1268,KUNAMA,ɲ,Nilo-Saharan
kuna1268,KUNAMA,ŋ,Nilo-Saharan
kuna1268,KUNAMA,o̞,Nilo-Saharan
kuna1268,KUNAMA,r,Nilo-Saharan
kuna1268,KUNAMA,s,Nilo-Saharan
kuna1268,KUNAMA,ʃ,Nilo-Saharan
kuna1268,KUNAMA,t̪,Nilo-Saharan
kuna1268,KUNAMA,t̠ʃ,Nilo-Saharan
kuna1268,KUNAMA,u,Nilo-Saharan
kuna1268,KUNAMA,ʊ,Nilo-Saharan
kuna1268,KUNAMA,w,Nilo-Saharan
kuni1267,KUNIMAIPA,a,Trans-New Guinea
kuni1267,KUNIMAIPA,b,Trans-New Guinea
kuni1267,KUNIMAIPA,d̪,Trans-New Guinea
kuni1267,KUNIMAIPA,e,Trans-New Guinea
kuni1267,KUNIMAIPA,ɡ,Trans-New Guinea
kuni1267,KUNIMAIPA,ɢ,Trans-New Guinea
kuni1267,KUNIMAIPA,i,Trans-New Guinea
kuni1267,KUNIMAIPA,k,Trans-New Guinea
kuni1267,KUNIMAIPA,l̪|l,Trans-New Guinea
kuni1267,KUNIMAIPA,m,Trans-New Guinea
kuni1267,KUNIMAIPA,n̪|n,Trans-New Guinea
kuni1267,KUNIMAIPA,ŋ,Trans-New Guinea
kuni1267,KUNIMAIPA,p,Trans-New Guinea
kuni1267,KUNIMAIPA,ɽ,Trans-New Guinea
kuni1267,KUNIMAIPA,s̪|s,Trans-New Guinea
kuni1267,KUNIMAIPA,t̪|t,Trans-New Guinea
kuni1267,KUNIMAIPA,u,Trans-New Guinea
kuni1267,KUNIMAIPA,ʊ,Trans-New Guinea
kuni1267,KUNIMAIPA,z̪|z,Trans-New Guinea
kuni1267,KUNIMAIPA,β̞,Trans-New Guinea
bord1248,CUNA,a,Chibchan
bord1248,CUNA,b,Chibchan
bord1248,CUNA,d̪|d,Chibchan
bord1248,CUNA,e̞,Chibchan
bord1248,CUNA,ɡ,Chibchan
bord1248,CUNA,ɡʷ,Chibchan
bord1248,CUNA,i,Chibchan
bord1248,CUNA,j,Chibchan
bord1248,CUNA,k,Chibchan
bord1248,CUNA,kʷ,Chibchan
bord1248,CUNA,l̪|l,Chibchan
bord1248,CUNA,m,Chibchan
bord1248,CUNA,n̪|n,Chibchan
bord1248,CUNA,o̞,Chibchan
bord1248,CUNA,p,Chibchan
bord1248,CUNA,ɾ̪|ɾ,Chibchan
bord1248,CUNA,s̪|s,Chibchan
bord1248,CUNA,t̪|t,Chibchan
bord1248,CUNA,t̠ʃ,Chibchan
bord1248,CUNA,u,Chibchan
bord1248,CUNA,w,Chibchan
kwai1243,KWAIO,a,Austronesian
kwai1243,KWAIO,e̞,Austronesian
kwai1243,KWAIO,i,Austronesian
kwai1243,KWAIO,l,Austronesian
kwai1243,KWAIO,m,Austronesian
kwai1243,KWAIO,mb,Austronesian
kwai1243,KWAIO,n,Austronesian
kwai1243,KWAIO,nd,Austronesian
kwai1243,KWAIO,ŋ,Austronesian
kwai1243,KWAIO,ŋɡ,Austronesian
kwai1243,KWAIO,ŋɡʷ,Austronesian
kwai1243,KWAIO,ŋʷ,Austronesian
kwai1243,KWAIO,o̞,Austronesian
kwai1243,KWAIO,ɸ,Austronesian
kwai1243,KWAIO,s,Austronesian
kwai1243,KWAIO,t,Austronesian
kwai1243,KWAIO,u,Austronesian
kwai1243,KWAIO,w,Austronesian
kwai1243,KWAIO,x,Austronesian
kwai1243,KWAIO,xʷ,Austronesian
kwai1243,KWAIO,ʔ,Austronesian
kwak1269,KWAKW'ALA,a,Wakashan
kwak1269,KWAKW'ALA,b,Wakashan
kwak1269,KWAKW'ALA,ç,Wakashan
kwak1269,KWAKW'ALA,cʰ,Wakashan
kwak1269,KWAKW'ALA,cʼ,Wakashan
kwak1269,KWAKW'ALA,d,Wakashan
kwak1269,KWAKW'ALA,dɮ,Wakashan
kwak1269,KWAKW'ALA,dz,Wakashan
kwak1269,KWAKW'ALA,ə,Wakashan
kwak1269,KWAKW'ALA,ɛ,Wakashan
kwak1269,KWAKW'ALA,ɡʷ,Wakashan
kwak1269,KWAKW'ALA,ɢ,Wakashan
kwak1269,KWAKW'ALA,ɢʷ,Wakashan
kwak1269,KWAKW'ALA,h,Wakashan
kwak1269,KWAKW'ALA,i,Wakashan
kwak1269,KWAKW'ALA,j,Wakashan
kwak1269,KWAKW'ALA,j̰,Wakashan
kwak1269,KWAKW'ALA,ɟ,Wakashan
kwak1269,KWAKW'ALA,kʷʰ,Wakashan
kwak1269,KWAKW'ALA,kʷʼ,Wakashan
kwak1269,KWAKW'ALA,l,Wakashan
kwak1269,KWAKW'ALA,l̰,Wakashan
kwak1269,KWAKW'ALA,ɬ,Wakashan
kwak1269,KWAKW'ALA,m,Wakashan
kwak1269,KWAKW'ALA,m̰,Wakashan
kwak1269,KWAKW'ALA,n,Wakashan
kwak1269,KWAKW'ALA,n̰,Wakashan
kwak1269,KWAKW'ALA,ɔ,Wakashan
kwak1269,KWAKW'ALA,pʰ,Wakashan
kwak1269,KWAKW'ALA,pʼ,Wakashan
kwak1269,KWAKW'ALA,qʰ,Wakashan
kwak1269,KWAKW'ALA,qʷʰ,Wakashan
kwak1269,KWAKW'ALA,qʷʼ,Wakashan
kwak1269,KWAKW'ALA,qʼ,Wakashan
kwak1269,KWAKW'ALA,s,Wakashan
kwak1269,KWAKW'ALA,tʰ,Wakashan
kwak1269,KWAKW'ALA,tɬʰ,Wakashan
kwak1269,KWAKW'ALA,tɬʼ,Wakashan
kwak1269,KWAKW'ALA,tsʰ,Wakashan
kwak1269,KWAKW'ALA,tsʼ,Wakashan
kwak1269,KWAKW'ALA,tʼ,Wakashan
kwak1269,KWAKW'ALA,u,Wakashan
kwak1269,KWAKW'ALA,w,Wakashan
kwak1269,KWAKW'ALA,w̰,Wakashan
kwak1269,KWAKW'ALA,xʷ,Wakashan
kwak1269,KWAKW'ALA,ʔ,Wakashan
kwak1269,KWAKW'ALA,χ,Wakashan
kwak1269,KWAKW'ALA,χʷ,Wakashan
karo1304,KAROK,a,Language isolate
karo1304,KAROK,ã,Language isolate
karo1304,KAROK,aː,Language isolate
karo1304,KAROK,eː,Language isolate
karo1304,KAROK,ɛ,Language isolate
karo1304,KAROK,f,Language isolate
karo1304,KAROK,h,Language isolate
karo1304,KAROK,i,Language isolate
karo1304,KAROK,ĩ,Language isolate
karo1304,KAROK,iː,Language isolate
karo1304,KAROK,j,Language isolate
karo1304,KAROK,k,Language isolate
karo1304,KAROK,m,Language isolate
karo1304,KAROK,n̪|n,Language isolate
karo1304,KAROK,oː,Language isolate
karo1304,KAROK,p,Language isolate
karo1304,KAROK,ɾ,Language isolate
karo1304,KAROK,s,Language isolate
karo1304,KAROK,s̪,Language isolate
karo1304,KAROK,ʃ,Language isolate
karo1304,KAROK,t̪|t,Language isolate
karo1304,KAROK,t̠ʃ,Language isolate
karo1304,KAROK,ʊ,Language isolate
karo1304,KAROK,ʊː,Language isolate
karo1304,KAROK,x,Language isolate
karo1304,KAROK,ʔ,Language isolate
karo1304,KAROK,β̞,Language isolate
lakk1238,LAKKIA,a,Tai-Kadai
lakk1238,LAKKIA,ã,Tai-Kadai
lakk1238,LAKKIA,aː,Tai-Kadai
lakk1238,LAKKIA,ãː,Tai-Kadai
lakk1238,LAKKIA,b̰,Tai-Kadai
lakk1238,LAKKIA,e,Tai-Kadai
lakk1238,LAKKIA,ɛ,Tai-Kadai
lakk1238,LAKKIA,ɛ̃,Tai-Kadai
lakk1238,LAKKIA,ɛː,Tai-Kadai
lakk1238,LAKKIA,ɛ̃ː,Tai-Kadai
lakk1238,LAKKIA,f,Tai-Kadai
lakk1238,LAKKIA,h,Tai-Kadai
lakk1238,LAKKIA,i,Tai-Kadai
lakk1238,LAKKIA,iː,Tai-Kadai
lakk1238,LAKKIA,ĩː,Tai-Kadai
lakk1238,LAKKIA,ie̞,Tai-Kadai
lakk1238,LAKKIA,ĩẽ̞,Tai-Kadai
lakk1238,LAKKIA,j,Tai-Kadai
lakk1238,LAKKIA,j̥,Tai-Kadai
lakk1238,LAKKIA,k,Tai-Kadai
lakk1238,LAKKIA,kʰ,Tai-Kadai
lakk1238,LAKKIA,kʲ,Tai-Kadai
lakk1238,LAKKIA,kʲʰ,Tai-Kadai
lakk1238,LAKKIA,kʷ,Tai-Kadai
lakk1238,LAKKIA,kʷʰ,Tai-Kadai
lakk1238,LAKKIA,l̪|l,Tai-Kadai
lakk1238,LAKKIA,l̪̥|l̥,Tai-Kadai
lakk1238,LAKKIA,m,Tai-Kadai
lakk1238,LAKKIA,m̥,Tai-Kadai
lakk1238,LAKKIA,n̪|n,Tai-Kadai
lakk1238,LAKKIA,n̪̥|n̥,Tai-Kadai
lakk1238,LAKKIA,ŋ,Tai-Kadai
lakk1238,LAKKIA,ŋʲ,Tai-Kadai
lakk1238,LAKKIA,ŋ̥ʲ,Tai-Kadai
lakk1238,LAKKIA,ŋʷ,Tai-Kadai
lakk1238,LAKKIA,õ,Tai-Kadai
lakk1238,LAKKIA,ɔː,Tai-Kadai
lakk1238,LAKKIA,ɔ̃ː,Tai-Kadai
lakk1238,LAKKIA,p,Tai-Kadai
lakk1238,LAKKIA,pʰ,Tai-Kadai
lakk1238,LAKKIA,t̪|t,Tai-Kadai
lakk1238,LAKKIA,t̪ʰ|tʰ,Tai-Kadai
lakk1238,LAKKIA,t̪s̪|ts,Tai-Kadai
lakk1238,LAKKIA,t̪s̪ʰ|tsʰ,Tai-Kadai
lakk1238,LAKKIA,u,Tai-Kadai
lakk1238,LAKKIA,ũ,Tai-Kadai
lakk1238,LAKKIA,uː,Tai-Kadai
lakk1238,LAKKIA,ũː,Tai-Kadai
lakk1238,LAKKIA,uo,Tai-Kadai
lakk1238,LAKKIA,ɥ,Tai-Kadai
lakk1238,LAKKIA,w,Tai-Kadai
lakk1238,LAKKIA,ʍ,Tai-Kadai
lakk1238,LAKKIA,ʔ,Tai-Kadai
lakk1238,LAKKIA,β̞,Tai-Kadai
lakk1238,LAKKIA,θ,Tai-Kadai
lakk1252,LAK,a,North Caucasian
lakk1252,LAK,aː,North Caucasian
lakk1252,LAK,æˤ,North Caucasian
lakk1252,LAK,b,North Caucasian
lakk1252,LAK,d̪|d,North Caucasian
lakk1252,LAK,e̞ˤ,North Caucasian
lakk1252,LAK,ɡ,North Caucasian
lakk1252,LAK,ɢ,North Caucasian
lakk1252,LAK,ɢʷ,North Caucasian
lakk1252,LAK,h,North Caucasian
lakk1252,LAK,ħ,North Caucasian
lakk1252,LAK,i,North Caucasian
lakk1252,LAK,iː,North Caucasian
lakk1252,LAK,j,North Caucasian
lakk1252,LAK,kː,North Caucasian
lakk1252,LAK,kʰ,North Caucasian
lakk1252,LAK,kʷː,North Caucasian
lakk1252,LAK,kʷʰ,North Caucasian
lakk1252,LAK,kʷʼ,North Caucasian
lakk1252,LAK,kʼ,North Caucasian
lakk1252,LAK,l̪|l,North Caucasian
lakk1252,LAK,m,North Caucasian
lakk1252,LAK,n̪|n,North Caucasian
lakk1252,LAK,ø̞ˤ,North Caucasian
lakk1252,LAK,pː,North Caucasian
lakk1252,LAK,pʰ,North Caucasian
lakk1252,LAK,pʼ,North Caucasian
lakk1252,LAK,qː,North Caucasian
lakk1252,LAK,qʰ,North Caucasian
lakk1252,LAK,qʷː,North Caucasian
lakk1252,LAK,qʷʰ,North Caucasian
lakk1252,LAK,qʷʼ,North Caucasian
lakk1252,LAK,qʼ,North Caucasian
lakk1252,LAK,r̪|r,North Caucasian
lakk1252,LAK,s̪|s,North Caucasian
lakk1252,LAK,s̪ː|sː,North Caucasian
lakk1252,LAK,ʃ,North Caucasian
lakk1252,LAK,ʃː,North Caucasian
lakk1252,LAK,ʃʷ,North Caucasian
lakk1252,LAK,ʃʷː,North Caucasian
lakk1252,LAK,t̪ː|tː,North Caucasian
lakk1252,LAK,t̪ʰ|tʰ,North Caucasian
lakk1252,LAK,t̪s̪ː|tsː,North Caucasian
lakk1252,LAK,t̪s̪ʰ|tsʰ,North Caucasian
lakk1252,LAK,t̪s̪ʷː|tsʷː,North Caucasian
lakk1252,LAK,t̪s̪ʷʰ|tsʷʰ,North Caucasian
lakk1252,LAK,t̪s̪ʷʼ|tsʷʼ,North Caucasian
lakk1252,LAK,t̪s̪ʼ|tsʼ,North Caucasian
lakk1252,LAK,t̠ʃː,North Caucasian
lakk1252,LAK,t̠ʃʰ,North Caucasian
lakk1252,LAK,t̠ʃʷː,North Caucasian
lakk1252,LAK,t̠ʃʷʰ,North Caucasian
lakk1252,LAK,t̠ʃʷʼ,North Caucasian
lakk1252,LAK,t̠ʃʼ,North Caucasian
lakk1252,LAK,t̪ʼ|tʼ,North Caucasian
lakk1252,LAK,u,North Caucasian
lakk1252,LAK,uː,North Caucasian
lakk1252,LAK,w,North Caucasian
lakk1252,LAK,x,North Caucasian
lakk1252,LAK,xː,North Caucasian
lakk1252,LAK,xʷ,North Caucasian
lakk1252,LAK,xʷː,North Caucasian
lakk1252,LAK,z̪|z,North Caucasian
lakk1252,LAK,ʒ,North Caucasian
lakk1252,LAK,ʔ,North Caucasian
lakk1252,LAK,χ,North Caucasian
lakk1252,LAK,χː,North Caucasian
lakk1252,LAK,χʷ,North Caucasian
lakk1252,LAK,χʷː,North Caucasian
lele1264,LELEMI,a,Niger-Congo
lele1264,LELEMI,ã,Niger-Congo
